text,label
Học bổng này chỉ dành cho lưu học sinh thôi hả mn? Sv Việt có apply đc ko?,ACADEMIC
"- Vậy nếu sv có chứng chỉ ngoại ngữ thì phải nộp trên hệ thống của TDTU để được cộng điểm, đúng ko ạ?",ADMISSION
"Mấy cái ""công cụ định lượng trong nghiên cứu"" ở PLO 2 là những công cụ nào vậy ạ? Có được học trong chương trình đh không?",ACADEMIC
Dạ em cảm ơn ạ!,GREETING
"""Thể hiện khả năng nghiên cứu khoa học"" thì sv tụi em có thể làm gì để chứng minh?",ACADEMIC
Ai phát minh ra điện? Edison hay Tesla?,OUT_OF_SCOPE
"Nếu kỳ này điểm TB cao, nhưng điểm TB tích lũy thấp thì có cơ hội nhận hb ko?",ACADEMIC
"Tui hay bị ghosted, có phải do tui nhạt quá ko?",OUT_OF_SCOPE
Bị cảnh cáo có ảnh hưởng gì không?,STUDENT_LIFE
Chiều nay trà sữa chỗ nào saleee?,OUT_OF_SCOPE
Dtqa@tdtu.edu.vn có nhận phản ánh về đề thi bị sai không ạ?,ACADEMIC
Hôm nay có nắng hong zạ?,OUT_OF_SCOPE
Nếu bài báo được công bố trước khi nhập học thì có được tính không?,ACADEMIC
"Tui crush 1 bạn khóa trên mà ko dám ngỏ lời, cho tui xin ít tips đi ạ!",OUT_OF_SCOPE
Bla bla bla... bot có thấy tui đang nói j hok?,OUT_OF_SCOPE
Website của phòng Sau đh là grad.tdtu.edu.vn đúng ko ạ?,ACADEMIC
Tức là chỉ cần trúng tuyển thạc sĩ/tiến sĩ của TDTU rồi mới xét hả?,ACADEMIC
"""hehehehe"" có bị coi là annoying ko bot?",OUT_OF_SCOPE
Ký túc xá có căng tin/siêu thị mini không?,GENERAL
"Link ""tại đây"" trong ngoặc là link tải đơn hay là link dẫn đến trang web có thông tin chi tiết về học bổng vậy ạ?",ACADEMIC
Vậy bằng thạc sĩ của mình là do ĐH TDTU cấp hay Phân hiệu Khánh Hòa?,ACADEMIC
Nếu có thắc mắc về tuyển sinh thì liên hệ ai qua web đó được ko ạ?,ADMISSION
"Okela, tks bạn nhìu!",GREETING
Ăn lẩu riêu cua đồng chỗ nào chuẩn vị ta?,OUT_OF_SCOPE
Có được đóng học phí online không trường?,ACADEMIC
Tình hình Biển Đông dạo này sao á?,OUT_OF_SCOPE
Nếu đạt huy chương vàng SEA Games thì khi nào hết hạn nộp hồ sơ xét học bổng vậy?,ACADEMIC
Web admission.tdtu.edu.vn có hết thông tin tuyển sinh đh không vậy?,ADMISSION
Nếu mình nhận học bổng khác của trường thì có được cộng thêm cái giảm 20% này không ạ?,ACADEMIC
TDTU có nhiều loại học bổng cho sv thạc sĩ/tiến sĩ không ạ?,ACADEMIC
Vậy mấy anh chị khóa trước 2025 thì không bị ảnh hưởng gì đúng không ạ?,ACADEMIC
Nếu có chứng chỉ tiếng Anh thì có lợi thế gì khi xét tuyển vào đh TDTU ko?,ADMISSION
"Quy định về hướng dẫn học bổng, khen thưởng, hỗ trợ người học; học bổng hỗ trợ cho cộng đồng và hỗ trợ khác từ năm học 2025 - 2026 trở về sau là gì?",GENERAL
Cách thức nộp học phí như nào vậy TDTU?,ACADEMIC
Có ai biết chỗ nào bán nem chua rán chuẩn Hà Nội không?,OUT_OF_SCOPE
"Tui tự ti về ngoại hình, làm sao để tự tin hơn khi đi tán gái/trai ạ?",OUT_OF_SCOPE
Trường mình có clb hẹn hò ko ta?,OUT_OF_SCOPE
Trước 5h chiều 30/8 phải xác nhận nhập học trên hệ thống của Bộ GDĐT hả mn?,ADMISSION
Cái vụ giảm 50% học phí năm nhất cho học viên cao học với NCS là áp dụng cho tất cả các ngành luôn đúng ko ạ?,ACADEMIC
Quy định về ban hành quy định cấp chứng nhận kỹ sư cử nhân ưu tú - áp dụng cho tất cả sinh viên là gì?,GENERAL
Trễ tiến độ thì mỗi kì đóng có 7tr5 thôi hả thầy/cô?,ACADEMIC
*   Phương thức xét 6HK là xét điểm TB cả 3 năm cấp 3 luôn hả mn?,ADMISSION
Ngày nhập học bắt buộc phải có mặt ở Q7 đúng ko ạ?,ADMISSION
20% học phí này áp dụng cho học kỳ 1 hay cả năm học luôn vậy ạ?,ACADEMIC
Vậy nếu ko ở ktx thì có đc quy đổi ra tiền mặt ko ta?,ACADEMIC
"Kỹ năng ""ứng dụng mô hình kinh doanh phù hợp"" ở mục 2 là mình học những mô hình nào cụ thể vậy ạ?",ACADEMIC
Ký túc xá có wifi không?,GENERAL
Văn bằng đh với bảng điểm tốt nghiệp là photo công chứng hay sao ạ?,ACADEMIC
"- Nếu xét PT 1, 3 đợt 1 thì chỉ đc thi đợt 1 thôi hả mn?",ADMISSION
Thời gian công bố tính cả gia hạn hả thầy/cô?,ACADEMIC
"Đã rõ ạ, em cảm ơn!",GREETING
"Cho em hỏi chỗ ""Họ và tên lót"" với ""Tên"" tách ra vậy là sao ạ?",ADMISSION
"- PT 1, 3 đợt 1 là gì v ạ?",ADMISSION
Chào chatbot!,GREETING
Các hoạt động ngoại khóa có những gì?,STUDENT_LIFE
Quán cafe trong trường có phục vụ đồ ăn nhẹ không?,GENERAL
Làm sao để biết người ta có thích mình ko?,OUT_OF_SCOPE
"PLO3a với PLO4 khác nhau chỗ nào, khi nào thì dùng cái nào cho hợp lý?",ACADEMIC
Qui chế học vụ mới nhất xem ở đâu vậy ạ?,ACADEMIC
Khi nào thì mình xem được thư mời nhập học online vậy ạ?,ADMISSION
Tòa D có những tiện ích gì cho sinh viên?,GENERAL
Hiệu trưởng duyệt quy đổi chứng chỉ kiểu này lâu ko thầy/cô?,ACADEMIC
Có chỗ nào có thể xem chi tiết toàn bộ quy chế mới của đh TDTU không ạ?,ACADEMIC
Phòng y tế có dễ tìm không?,GENERAL
"*   Ad nghĩ ai là ""it girl"" của giới trẻ hiện nay?",OUT_OF_SCOPE
CAIT có tuyển thực tập sinh ko ạ? Yêu cầu là gì?,GENERAL
TDTU có tips nào để hồ sơ apply của mình nổi bật hơn không ạ?,ADMISSION
- Đăng ký nguyện vọng xét tuyển trên hệ thống của Bộ GD&ĐT là đăng ký như bình thường đúng ko thầy/cô?,ADMISSION
Sv mới có phải đóng không ạ?,ACADEMIC
Nếu trúng tuyển chương trình ở Khánh Hòa thì bắt buộc nhập học ở đó luôn hả mọi người?,ADMISSION
Vậy học thạc sĩ ở TDTU đóng tiền theo từng môn hả thầy/cô?,ACADEMIC
Ký túc xá có phòng giặt chung không?,GENERAL
"Good morning chatbot, have a nice day!",GREETING
Vị trí công tác trong ngành giáo dục thì có giới hạn trường công hay tư không thầy/cô?,ACADEMIC
Trang phục tự do có giới hạn về kiểu dáng hay màu sắc không?,GENERAL
Phòng Sau ĐH làm việc thứ 7 luôn hả ad?,ACADEMIC
"- Bài báo khoa học hạng 5, hạng 10 là sao ta? Tra ở đâu để biết bài nào hạng mấy?",ACADEMIC
Hôm nay có nên mặc áo khoác không ta?,OUT_OF_SCOPE
Cô Châu Anh Thy làm ở đâu vậy ạ?,GENERAL
"Phiếu thông tin sv với giấy xác nhận ""Những điều cần biết..."" là mình in ở đâu zậy?",ADMISSION
"""zxcvbnm"" ai giải thích dùm cái coi?",OUT_OF_SCOPE
Điểm xét tuyển tính theo thang 40 là tính kiểu gì vậy mấy bro?,ADMISSION
"Chào bạn, mình có thắc mắc cần giải đáp ạ.",GREETING
Ai thi liên kết quốc tế phải phỏng vấn à?,ADMISSION
"How to ""get a girlfriend/boyfriend"" nhanh nhất?",OUT_OF_SCOPE
"Mục 4 bảo ""phát triển năng lực chuyên môn"", sv tụi em có đc hỗ trợ gì từ TDTU ko ạ?",ACADEMIC
Gia hạn học phí thì cần giấy tờ gì không ạ?,ACADEMIC
Mấy chương trình liên kết quốc tế có khác gì về điều kiện tốt nghiệp THPT so với chương trình thường ko?,ADMISSION
- Nếu được học bổng rồi thì bài báo dùng để xét học bổng có dùng để bảo vệ luận án luôn được ko?,ACADEMIC
Mấy ông chính trị gia có hay dùng meme ko ta?,OUT_OF_SCOPE
Sau khi điền Enrolment Confirmation Letter và đăng ký online thì khoảng bao lâu sv nhận được visa ạ?,ADMISSION
Em muốn hỏi về chương trình liên kết thì gọi hotline nào ạ?,ADMISSION
Phòng y tế TDTU nằm ở đâu?,GENERAL
Kí túc xá được free năm nhất là phòng mấy người vậy ạ?,ACADEMIC
Nếu văn bằng đh của em do trường nước ngoài cấp thì cần nộp thêm giấy tờ gì nữa ạ?,ACADEMIC
Vậy nếu em có thắc mắc về các khoản phí khác ngoài học phí thì vẫn liên hệ đây được đúng không ạ?,ACADEMIC
INCRETI bên F Building có dễ tìm ko ta?,ADMISSION
"""Phát triển những vấn đề đang tồn tại của doanh nghiệp"" ở PLO 1 là sao ạ? Có ví dụ cụ thể không thầy/cô?",ACADEMIC
Mấy cái trang thông tin điện tử này là khoa nào làm nhiều nhất á thầy/cô?,GENERAL
Nếu nộp trễ thì có bị sao ko thầy/cô?,ACADEMIC
Yêu cầu để được tốt nghiệp là gì?,ACADEMIC
VCB Digibank là app Vietcombank đúng ko ạ?,ACADEMIC
Địa điểm thi đợt 2 ở Nha Trang đúng ko thầy/cô?,ADMISSION
Công bố khoa học từ hồi đh khác có được tính không?,ACADEMIC
"Chào thầy/cô, em xin phép ạ.",GREETING
Hello there!,OUT_OF_SCOPE
Nếu đóng trễ hạn thì có bị sao ko ạ?,ACADEMIC
Nếu đạt giải ba nghiên cứu khoa học cấp bộ thì có đc học bổng này ko thầy/cô?,ACADEMIC
Mấy giờ thì trời mưa zạ?,OUT_OF_SCOPE
Có quy định cụ thể về giày dép khi mặc đồng phục không?,GENERAL
Tòa nhà nào có nhiều cây xanh bao quanh nhất?,GENERAL
Deadline nộp hồ sơ đh là khi nào vậy?,ADMISSION
Nếu thi rớt đợt 1 thì mình thi lại đợt 2 được ko ạ?,ADMISSION
"Nếu mình học tiến sĩ liên kết thì mấy mục b, c, d, j cần công chứng ngay từ đầu hay đợi trúng tuyển rồi mới làm?",ACADEMIC
Hi bro!,OUT_OF_SCOPE
Giá vé gửi xe máy là bao nhiêu?,GENERAL
"Link phụ lục 5, 7, 8 ở đâu vậy ạ?",ADMISSION
Tóm lại là quy chế này chỉ áp dụng cho sv thạc sĩ khóa 2025 trở đi thôi hả thầy/cô?,ACADEMIC
Thời gian nào sinh viên bắt buộc mặc đồng phục?,GENERAL
Email tuvantuyensinh@tdtu.edu.vn có check thường xuyên ko ạ? Em gửi mail chắc chắn đc hỗ trợ ko?,ADMISSION
"""111111111111"" spam số thì sao nhể?",OUT_OF_SCOPE
Địa chỉ chính xác của cơ sở Bảo Lộc là gì?,GENERAL
Web admission tdtu có thông tin tuyển thẳng mới chưa vậy?,ADMISSION
Nếu rớt môn thì có bị trừ học bổng không?,ACADEMIC
Học bổng đh TDTU chỉ xét điểm kỳ hiện tại thôi đúng ko ạ?,ACADEMIC
"Cái ""định hướng học tập suốt đời"" ở mục 3 là sao ta, trường mình có chương trình gì hỗ trợ sv vụ này ko?",ACADEMIC
"Dạ, giờ hành chính là tới mấy giờ chiều vậy ạ?",ADMISSION
Vậy là phải nộp hết mấy cái chứng chỉ ngoại ngữ với thành tích trước 25/7 luôn hả ad?,ADMISSION
Nghiên cứu viên sau tiến sĩ được hỗ trợ cụ thể ntn để công bố WoS/Scopus ạ?,ACADEMIC
Có app dự báo thời tiết nào xịn xò hong chỉ tui với!,OUT_OF_SCOPE
Chương trình tiêu chuẩn khác gì tiên tiến vậy ạ?,ADMISSION
- Nếu đủ đk tiếng Anh thì auto đc ưu tiên vào mấy chương trình tiếng Anh với lkqt hả thầy/cô?,ADMISSION
Điểm trúng tuyển các phương thức có đổi qua lại được không ạ?,ADMISSION
Cái vụ học bổng 50% này là chỉ áp dụng cho học viên cao học thôi hả thầy/cô?,ACADEMIC
Chào buổi sáng/chiều/tối ạ!,GREETING
Thời gian đăng ký tài khoản trên hệ thống của Bộ là khi nào vậy ạ?,ADMISSION
"PLO5 liệt kê phần mềm, vậy trường mình có training mấy phần mềm đó ko ạ?",ACADEMIC
"Chào bạn, mình muốn tìm hiểu về chương trình trao đổi sinh viên.",GREETING
"Công bố khoa học mà kiểu accepted rồi, chưa publish hẳn thì có được tính ko?",ACADEMIC
Nhà thi đấu TDTU có cho thuê sân không?,GENERAL
Ông Putin có chơi TikTok ko bro?,OUT_OF_SCOPE
Ai là tổng thống đầu tiên của nước Mỹ?,OUT_OF_SCOPE
- Đợt 2 ở Khánh Hòa thì sv TDTU mình có thi đc ko ạ?,ADMISSION
Nếu có KNLNNVN rồi thì có cần thi thêm cái gì để xét tốt nghiệp đh nữa ko?,ACADEMIC
Giờ làm việc có nghỉ trưa ko ạ?,ACADEMIC
Có ai biết quán cơm tấm sườn bì chả nào đỉnh kout không?,OUT_OF_SCOPE
Tóm lại là sv TDTU mình học đh bằng tiếng Anh thì auto pass ngoại ngữ 1 phải ko ạ?,ACADEMIC
Nếu cần update hồ sơ thì mình liên hệ ai ở đâu vậy TDTU?,ADMISSION
IELTS 5.5 mà nộp vào chương trình đh tiếng Anh thì có đc ko ta?,ADMISSION
"Chào chatbot trường, cho mình hỏi thông tin...",GREETING
Điểm tb 3.4 trở lên là tính điểm đh hay điểm thạc sĩ vậy ạ?,ACADEMIC
Học bổng có những loại nào vậy ạ?,ACADEMIC
Lịch thi xem ở đâu zậy?,ADMISSION
Hạn chót đăng ký nguyện vọng xét tuyển là khi nào vậy ạ?,ADMISSION
"Ngoài TA, trường mình còn dạy thêm tiếng nào khác nữa ko ạ?",ACADEMIC
*   Sơn Tùng có album mới chưa zậy?,OUT_OF_SCOPE
Hồ sơ cần chuẩn bị để apply học bổng này gồm những gì vậy ạ?,ACADEMIC
Mức học bổng tân sinh viên là bao nhiêu?,ACADEMIC
Các bước apply đó là apply cái gì vậy mấy bạn?,ADMISSION
"Mấy cái mục (1), (2),.. kia là mình tự đánh số để dễ hỏi hay là trong thông báo có sẵn vậy ạ?",ACADEMIC
Đổi pass xong có cần xác nhận lại với TDTU ko?,ADMISSION
Giảm 50% học phí này có tính luôn cả phí nhập học với mấy phí khác không ạ?,ACADEMIC
"Asdfghjk, trường mình có CLB đánh vần kiểu này ko zạ?",OUT_OF_SCOPE
Sinh viên năm nhất xét học bổng theo tiêu chí gì?,ACADEMIC
Mấy chứng chỉ ko thông dụng là loại nào zậy thầy/cô?,ACADEMIC
Thư mời nhập học có quan trọng lắm không thầy/cô?,ADMISSION
IELTS 5.0 mà hết hạn trc 1/10/2022 là ko đc tính hả thầy/cô?,ADMISSION
Hậu kiểm hồ sơ gắt vậy hả trường?,ADMISSION
Nếu nộp trễ hạn thì có bị phạt không ạ?,ACADEMIC
Chào ad!,GREETING
"Phụ lục văn bằng là cái gì, em tốt nghiệp lâu rồi ko nhớ rõ?",ACADEMIC
"*   Ngoài ca hát, Sơn Tùng còn tài lẻ gì nữa không?",OUT_OF_SCOPE
Bằng sáng chế G-20 là những nước nào vậy ạ? Khó xin ko ta?,ACADEMIC
Bot có hay dùng emoji khi chào không?,OUT_OF_SCOPE
Cho mình xin chào chatbot của trường nha!,GREETING
"Tui sợ yêu vì sợ tổn thương, phải làm sao để vượt qua nỗi sợ này?",OUT_OF_SCOPE
Có lịch học cụ thể cho tuần SHCD chưa trường ơi?,ADMISSION
TDTU mình cần chuẩn bị những gì để apply vào trường vậy?,ADMISSION
Mấy cái PLO này để làm gì vậy thầy/cô?,ACADEMIC
*   Blackpink có thân với idol Kpop nào khác không?,OUT_OF_SCOPE
"Chào thầy/cô, em muốn hỏi một chút ạ.",GREETING
Ký túc xá có sân thể thao nào không?,GENERAL
Mấy vụ chính trị căng thẳng dã man.,OUT_OF_SCOPE
Quy định về quy chế tổ chức và quản lý đào tạo - áp dụng cho khóa tuyển sinh 2021 trở về sau là gì?,GENERAL
Sv mới nhập học thì đóng theo thông báo này luôn hả thầy/cô?,ACADEMIC
Nếu visa có vấn đề thì trường sẽ báo cho sv biết như thế nào ạ?,ADMISSION
Điểm tb năm nhất thấp hơn 6.5 có bị mất học bổng năm sau không?,ACADEMIC
Một đợt thi mình được thi mấy môn á?,ADMISSION
Để đạt được mấy cái PEO này thì sv tụi em nên tập trung vào những môn học/hoạt động nào ở TDTU?,ACADEMIC
Thời gian từ lúc tốt nghiệp đến lúc nộp hồ sơ thạc sĩ tính theo ngày hay tháng vậy ạ?,ACADEMIC
"Oke em hiểu rồi, tks!",GREETING
Nếu ko có IELTS thì bắt buộc phải thi năng khiếu TA ở web đó hả ad?,ADMISSION
Phòng y tế ở cơ sở nào của trường?,GENERAL
NCKH là tính cả mấy cái mình làm ở clb luôn hả thầy/cô?,ACADEMIC
"Tạm biệt chatbot nha, em đi học đây ạ!",GREETING
Cho em hỏi về mấy cái chương trình tham quan doanh nghiệp á?,ACADEMIC
Chính sách mới của chính phủ có ảnh hưởng gì đến giới trẻ ko?,OUT_OF_SCOPE
Vậy là phải lên trường nhập học mới có thư mời bản gốc hả thầy/cô?,ADMISSION
Thông tin tuyển sinh trên web có khác gì so với năm ngoái ko?,ADMISSION
Nếu chứng chỉ hết hạn trước thời điểm xét thì sao ạ?,ACADEMIC
PLO1 có nghĩa là tụi sv xây dựng mình cần học mấy cái đường lối chủ trương hả thầy/cô?,ACADEMIC
Giờ mở cửa hàng ngày của thư viện là mấy giờ?,GENERAL
Quy định về quy chế đánh giá kết quả rèn luyện của sinh viên trình độ đại học hệ chính quy là gì?,GENERAL
- Xác nhận nhập học trên hệ thống Bộ GDĐT là bắt buộc hả thầy/cô?,ADMISSION
Thi năng khiếu mình thi mấy môn zậy thầy/cô?,ADMISSION
Sinh viên cần tuân thủ những quy định nào?,STUDENT_LIFE
"Chào bạn, mình có một thắc mắc nhỏ cần giải đáp.",GREETING
Quy chế này có khác biệt lớn so với quy chế cũ không ạ?,ACADEMIC
Mấy link hướng dẫn cho sv quốc tế khác nhau hả thầy/cô?,ADMISSION
Thông tư 01/2014/TT-BGDĐT có dễ kiếm trên mạng ko ạ?,ACADEMIC
Sv mới có cần nộp luôn ko ạ?,ACADEMIC
Tên các mạng wifi chính thức của trường là gì?,GENERAL
Sảnh chính của tòa A thường được sử dụng cho mục đích gì?,GENERAL
Giờ đóng cửa của các quán cafe là mấy giờ?,GENERAL
Dạo này bot làm gì?,OUT_OF_SCOPE
Mỗi khu ký túc xá có sức chứa khoảng bao nhiêu sinh viên?,GENERAL
Học phí đợt vét này có khác gì so với đợt chính ko TDTU?,ACADEMIC
Nếu em nợ học phí thì có bị mất học bổng ko ạ?,ACADEMIC
Cho em hỏi là mình đăng ký trên hệ thống của Bộ xong rồi mới đăng ký trên web xét tuyển TDTU hả thầy/cô?,ADMISSION
Sđt phòng Sau đh là số này gọi có người nghe máy không ạ?,ACADEMIC
- Cái link chi phí ước tính ở đâu vậy ạ?,ADMISSION
Có nhiều phòng y tế không?,GENERAL
Mua sim 4G của nhà mạng nào ở sân bay ổn áp nhất ạ?,ADMISSION
Trang tracuuxettuyen.tdtu.edu.vn là trang nào vậy ta?,ADMISSION
"Có được đóng online k ạ, hay phải ra ngân hàng?",ACADEMIC
Nếu sv chỉ xét điểm thi THPTQG thì có cần đăng ký trên web xét tuyển của trg ko ạ?,ADMISSION
- Nếu thanh toán phí trc online thì tới trường có cần nộp lại k ạ?,ADMISSION
Quy định về phát triển công bố WoS/Scopus cho sv thạc sĩ xem ở đâu vậy ạ?,ACADEMIC
Sv mới nhập học có cần đóng học phí đợt này ko?,ACADEMIC
Căn tin chính mở cửa lúc mấy giờ?,GENERAL
Thời gian di chuyển bằng xe bus từ [địa điểm cụ thể] đến trường mất bao lâu?,GENERAL
Bảng tuần hoàn hóa học có bao nhiêu nguyên tố?,OUT_OF_SCOPE
Căn tin có chấp nhận thanh toán bằng thẻ không?,GENERAL
Học phí này là cho những ai vậy ạ?,ACADEMIC
Em cảm ơn chatbot nhiều ạ!,GREETING
"""Giải pháp sáng tạo"" ở mục 3 có giới hạn trong phạm vi nào ko thầy?",ACADEMIC
Wifi có ổn định ở khu vực tự học không?,GENERAL
Ông Tập Cận Bình có hay chơi game ko?,OUT_OF_SCOPE
Có ứng dụng nào hỗ trợ tìm đường đi và xe bus đến trường không?,GENERAL
"Trung tâm Tin học có khóa học nào mới, hot trend cho sv TDTU không ạ?",GENERAL
Trang tracuuxettuyen với admission cái nào chính xác hơn để tra cứu vậy?,ADMISSION
"Mục 3 nói ""thu thập xử lý dữ liệu"", trường mình có training thêm về cái này ko ạ?",ACADEMIC
Có những loại học bổng nào?,ACADEMIC
Nếu làm nhiều hơn 2 hoạt động thì có được ưu tiên gì không ạ?,ACADEMIC
Quy định về bộ quy tắc ứng xử của người học là gì?,GENERAL
Thời điểm đăng ký học phần là lúc nào vậy ạ?,ACADEMIC
"""Phát triển bền vững"" ở đây là trung tâm có hoạt động nào hướng đến cộng đồng không ạ?",GENERAL
Tuần SHCD bắt đầu từ 3/9/2025 là bắt buộc tham gia đúng ko ạ?,ADMISSION
Đăng ký xong rồi thì phải đọc cái gì nữa vậy ta?,ADMISSION
Nay bot có gì vui không?,OUT_OF_SCOPE
Điểm rèn luyện được tính như thế nào?,STUDENT_LIFE
TDTU mình có học bổng này từ khi nào vậy ạ?,ACADEMIC
Học bổng này có áp dụng cho sv quốc tế ở TDTU không ạ?,ACADEMIC
"Gõ ""spam spam spam"" có bị ban nick ko ta? :))",OUT_OF_SCOPE
Thang điểm rèn luyện của trường là bao nhiêu?,STUDENT_LIFE
Chứng chỉ khác IELTS mà tương đương 5.0 thì có đc ko ạ?,ADMISSION
"Nhập học có cần in sẵn ""Phiếu thông tin sv"" ko ta?",ADMISSION
Tóc tai có quy định gì khi đến trường không ạ?,GENERAL
Tòa D có căng tin hoặc quán ăn nào không?,GENERAL
- Hạn chót làm thủ tục nhập học trực tiếp là ngày mấy vậy ạ?,ADMISSION
Chào buổi sáng nha!,GREETING
Chào buổi sáng nha chatbot iu dấu!,GREETING
Thư viện có chỗ giữ đồ không?,GENERAL
Nếu đóng trễ hạn thì có bị sao không TDTU ơi?,ACADEMIC
Tôi có thể tìm bản đồ khuôn viên trường ở đâu?,GENERAL
Hồ bơi TDTU có khu vực dành cho trẻ em không?,GENERAL
Làm sao để đạt điểm rèn luyện cao?,STUDENT_LIFE
Thanks bạn rất nhiều vì đã giúp!,GREETING
*   Blackpink bao giờ comeback ạ? Hóng quá trời!,OUT_OF_SCOPE
Nếu em được học bổng 50% học phí năm nhất thì có cần làm thủ tục gì thêm ko ạ?,ACADEMIC
Visa approval letter là trg gửi qua email hả mn?,ADMISSION
Cái này nộp để làm gì v ta?,ADMISSION
Dạ em chào chatbot nha.,GREETING
TDTU báo kết quả visa khi nào zậy? Lâu ko ạ?,ADMISSION
Ai là người đầu tiên đặt chân lên Mặt Trăng zạ?,OUT_OF_SCOPE
Email này dùng để hỏi về việc phúc khảo bài thi được không ạ?,ACADEMIC
Địa điểm nào được phép mặc trang phục tự do?,GENERAL
"Tui muốn tìm ""sugar daddy/mommy"" ở trường mình thì tìm ở đâu ạ? (Just kidding :D)",OUT_OF_SCOPE
"""kakakaka"" có ai hay cười kiểu này ko?",OUT_OF_SCOPE
Trạm xe bus gần trường nhất ở đâu?,GENERAL
Quy định về quy định về hoạt động tập sự nghề nghiệp - áp dụng cho tất cả sinh viên là gì?,GENERAL
"Check-list hướng dẫn đến VN và link đăng ký visa, ký túc xá nằm ở đâu vậy ạ?",ADMISSION
Sinh viên tham gia hoạt động nào để cộng điểm rèn luyện?,STUDENT_LIFE
Đồng phục TDTU mua ở đâu vậy ạ?,GENERAL
Sv mới thì đóng học phí kiểu gì trường mình ơi?,ACADEMIC
Email tuvantuyensinh@tdtu.edu.vn là hỏi chung chung được đúng ko ạ?,ADMISSION
"""Giải pháp đột phá"" mà trung tâm nói tới cụ thể là những dự án nào vậy ạ?",GENERAL
"Ngoài căn tin và cafe, trường còn địa điểm ăn uống nào khác không?",GENERAL
Quán ốc nào vừa tươi vừa rẻ quanh đây?,OUT_OF_SCOPE
"- Hạn đk là 25/7, mà nếu chưa có tài khoản trên hệ thống của Bộ thì phải làm trc 20/7 đúng ko ạ?",ADMISSION
Học bổng chỉ tính học phần năm nhất thôi hả ad?,ACADEMIC
Nếu năm nhất mình học không tốt thì năm sau có bị thu hồi lại khoản giảm 20% học phí này không ạ?,ACADEMIC
Nếu mình tốt nghiệp loại giỏi ở TDTU thì có chắc chắn được học bổng 30% ko ạ?,ACADEMIC
Vậy nếu rớt môn năm nhất thì có bị thu hồi học bổng ko thầy/cô?,ACADEMIC
Mình chào bạn chatbot nhé!,GREETING
Ở đâu có thể mua vé xe bus tháng?,GENERAL
Sao sv hay bị lỗi cập nhật dữ liệu vậy nhỉ?,ADMISSION
Sv mình thi năng khiếu có cần chuẩn bị gì đặc biệt ko thầy/cô?,ADMISSION
Lệ phí xét tuyển đóng ở đâu và đóng như thế nào vậy mọi người?,ADMISSION
Nếu có học bổng thì thông báo ở đâu trong Admission Letter hả thầy/cô?,ADMISSION
Tiến sĩ thì học bổng được cấp cuối mỗi kì 1 của năm nhất luôn hả?,ACADEMIC
Quy định về nội quy phòng thi - áp dụng cho tất cả sinh viên - thay thế cho các quy định trước là gì?,GENERAL
- Nộp hồ sơ KTX ở khu vực nào vậy ạ?,ADMISSION
"Quy định về quy định cấp chứng nhận cử nhân ưu tú, kỹ sư ưu tú, kiến trúc sư ưu tú, dược sĩ ưu tú áp d … là gì?",GENERAL
Ban tuyển sinh TDTU có hỗ trợ sv sửa thông tin ngoài giờ hành chính ko ạ?,ADMISSION
"Chào mọi người, mình cần hỏi về lịch thi.",GREETING
Học ở trung tâm thì có cơ hội tham gia mấy dự án chuyển đổi số của trường không ạ?,GENERAL
- Nếu em muốn học Quản trị kinh doanh thì nên chọn chương trình liên kết nào tốt nhất ạ? Có yêu cầu tiếng Anh đầu vào không?,ADMISSION
- Mấy thứ cần thiết cho cuộc sống ở VN là chuẩn bị những gì vậy ạ?,ADMISSION
Nếu lỡ khai sai xíu xíu thôi có bị hủy kết quả trúng tuyển liền ko ạ?,ADMISSION
Sv năm nhất có được apply hỗ trợ này ko?,ACADEMIC
Pass mới có cần yêu cầu gì đặc biệt ko mấy bạn?,ADMISSION
"PLO 4 có cái ""hệ thống liên ngành"", cho em xin ví dụ cụ thể được không ạ?",ACADEMIC
Chuẩn đầu ra ngoại ngữ của trường mình dựa trên cái này hả thầy?,ACADEMIC
"""lolololol"" liệu có quá khích?",OUT_OF_SCOPE
Bản đồ trường có đánh dấu vị trí phòng y tế không?,GENERAL
Test thử xem bot có hiểu mấy cái random characters ko nè.,OUT_OF_SCOPE
"Ưu tiên quốc gia là sao ta, sv quốc tế có lợi hơn sv Việt Nam ko thầy/cô?",ACADEMIC
Học bổng này có áp dụng cho sv liên thông lên đh không ạ?,ACADEMIC
Logo của trường TDTU có ý nghĩa gì?,GENERAL
Có cần đăng ký tài khoản để sử dụng wifi không?,GENERAL
Trường có những cột mốc lịch sử quan trọng nào?,GENERAL
"PLO3b và PLO4 đều là ""Apply"", khác nhau chỗ nào vậy ạ?",ACADEMIC
"Mấy cái thành tích thể thao, văn nghệ... có cần giấy tờ chứng nhận gì không ạ?",ACADEMIC
Ngoại ngữ đầu vào là mình tự chọn hay trường xếp vậy thầy/cô?,ACADEMIC
Học phí ở Phân hiệu Khánh Hòa có giống ở TDTU HCM không thầy/cô?,ACADEMIC
TDTU sẽ gửi Admission Letter và Enrolment Confirmation Letter qua đâu vậy ạ?,ADMISSION
Ký túc xá có bãi giữ xe không?,GENERAL
"Cái ""Lý lịch khoa học (2)"" khác gì với ""Sơ yếu lý lịch"" vậy mọi người?",ACADEMIC
Hồ bơi TDTU có chiều dài bao nhiêu mét?,GENERAL
