text,label
Tốt nghiệp loại giỏi cần điểm bao nhiêu?,ACADEMIC
Yêu cầu để được tốt nghiệp là gì?,ACADEMIC
Điều kiện tốt nghiệp của sinh viên là gì?,ACADEMIC
Tốt nghiệp loại giỏi cần điểm bao nhiêu?,ACADEMIC
Yêu cầu để được tốt nghiệp là gì?,ACADEMIC
Quy định về quy định công nhận kết quả học tập và chuyển đổi tín chỉ trong giáo dục đại học là gì?,GENERAL
Quy định về quy định công nhận kết quả học tập và chuyển đổi tín chỉ trong giáo dục đại học là gì?,GENERAL
Quy định về quy định về các học phần cơ sở tin học theo chuẩn mos - áp dụng cho sinh viên từ khóa tuyể … là gì?,GENERAL
Quy định về quy định về các học phần cơ sở tin học theo chuẩn mos - áp dụng cho sinh viên từ khóa tuyể … là gì?,GENERAL
Điều kiện tốt nghiệp của sinh viên là gì?,ACADEMIC
Tốt nghiệp loại giỏi cần điểm bao nhiêu?,ACADEMIC
Yêu cầu để được tốt nghiệp là gì?,ACADEMIC
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Hình thức xử lý kỷ luật có những gì?,STUDENT_LIFE
Vi phạm nội quy sẽ bị xử lý như thế nào?,STUDENT_LIFE
Bị cảnh cáo có ảnh hưởng gì không?,STUDENT_LIFE
Sinh viên bị đình chỉ học tập trong trường hợp nào?,STUDENT_LIFE
Sinh viên tham gia hoạt động nào để cộng điểm rèn luyện?,STUDENT_LIFE
Các hoạt động ngoại khóa có những gì?,STUDENT_LIFE
Tham gia CLB được cộng bao nhiêu điểm?,STUDENT_LIFE
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Sinh viên tham gia hoạt động nào để cộng điểm rèn luyện?,STUDENT_LIFE
Các hoạt động ngoại khóa có những gì?,STUDENT_LIFE
Tham gia CLB được cộng bao nhiêu điểm?,STUDENT_LIFE
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
Hình thức xử lý kỷ luật có những gì?,STUDENT_LIFE
Vi phạm nội quy sẽ bị xử lý như thế nào?,STUDENT_LIFE
Bị cảnh cáo có ảnh hưởng gì không?,STUDENT_LIFE
Sinh viên bị đình chỉ học tập trong trường hợp nào?,STUDENT_LIFE
Sinh viên tham gia hoạt động nào để cộng điểm rèn luyện?,STUDENT_LIFE
Các hoạt động ngoại khóa có những gì?,STUDENT_LIFE
Tham gia CLB được cộng bao nhiêu điểm?,STUDENT_LIFE
Quy định về quy định về ứng dụng công nghệ trong tổ chức và quản lý các hoạt động giáo dục là gì?,GENERAL
"Quy định về thông báo mức thu học phí trình độ đại học, thạc sĩ, tiến sĩ năm học 2025-2026 là gì?",GENERAL
Điều kiện tốt nghiệp của sinh viên là gì?,ACADEMIC
Tốt nghiệp loại giỏi cần điểm bao nhiêu?,ACADEMIC
Yêu cầu để được tốt nghiệp là gì?,ACADEMIC
Quy định về quy định về hoạt động tập sự nghề nghiệp - áp dụng cho tất cả sinh viên là gì?,GENERAL
Điều kiện tốt nghiệp của sinh viên là gì?,ACADEMIC
Tốt nghiệp loại giỏi cần điểm bao nhiêu?,ACADEMIC
Yêu cầu để được tốt nghiệp là gì?,ACADEMIC
Quy định về quyết định về việc bổ sung danh mục chứng chỉ tiếng anh quốc tế xét miễn học phần và chuẩn … là gì?,GENERAL
Quy định về quyết định về việc bổ sung danh mục chứng chỉ tiếng anh quốc tế xét miễn học phần và chuẩn … là gì?,GENERAL
